fecha,servicio,tienda,ventas
11/22/2020,Premium,tienda_A,4409
7/16/2020,Premium,tienda_A,9165
2/20/2021,Premium,tienda_A,5483
5/31/2021,Premium,tienda_A,6920
4/6/2020,Premium,tienda_A,7791
6/12/2020,Premium,tienda_A,8943
4/17/2020,Premium,tienda_A,8813
3/13/2021,Premium,tienda_A,5916
11/16/2020,Premium,tienda_A,9206
5/6/2020,Premium,tienda_A,9031
12/16/2020,Premium,tienda_A,8911
8/3/2020,Premium,tienda_A,9072
3/29/2021,Premium,tienda_A,8567
5/7/2020,Premium,tienda_A,8976
9/8/2020,Premium,tienda_A,8951
5/29/2021,Premium,tienda_A,4851
6/10/2020,Premium,tienda_A,8794
12/11/2020,Premium,tienda_A,8545
6/15/2021,Premium,tienda_A,8249
11/7/2020,Premium,tienda_A,4528
2/12/2020,Premium,tienda_A,7731
6/26/2020,Premium,tienda_A,7856
3/24/2020,Premium,tienda_A,8635
11/13/2020,Premium,tienda_A,7745
5/12/2020,Premium,tienda_A,9223
9/11/2020,Premium,tienda_A,8094
2/26/2020,Premium,tienda_A,8456
6/4/2020,Premium,tienda_A,8857
11/25/2020,Premium,tienda_A,7886
5/9/2020,Premium,tienda_A,6496
1/7/2021,Premium,tienda_A,8218
12/6/2020,Premium,tienda_A,4473
9/24/2020,Premium,tienda_A,8193
1/20/2021,Premium,tienda_A,8469
2/2/2020,Premium,tienda_A,4524
9/1/2020,Premium,tienda_A,8763
7/29/2020,Premium,tienda_A,8070
8/23/2020,Premium,tienda_A,5033
7/23/2020,Premium,tienda_A,8590
6/8/2020,Premium,tienda_A,9684
7/28/2020,Premium,tienda_A,8953
9/29/2020,Premium,tienda_A,8279
7/10/2020,Premium,tienda_A,8581
7/12/2020,Premium,tienda_A,4585
8/9/2020,Premium,tienda_A,4732
11/11/2020,Basic,tienda_B,721
1/18/2021,Basic,tienda_B,876
4/22/2021,Basic,tienda_B,730
5/20/2020,Basic,tienda_B,850
3/3/2020,Basic,tienda_B,798
6/28/2020,Basic,tienda_B,387
12/7/2020,Basic,tienda_B,879
6/14/2021,Basic,tienda_B,552
9/30/2020,Basic,tienda_B,644
4/26/2020,Basic,tienda_B,243
11/30/2020,Basic,tienda_B,943
11/9/2020,Basic,tienda_B,947
9/14/2020,Basic,tienda_B,887
2/9/2020,Basic,tienda_B,56
2/26/2020,Basic,tienda_B,757
4/16/2020,Basic,tienda_B,654
4/15/2021,Basic,tienda_B,786
5/20/2021,Basic,tienda_B,676
4/5/2021,Basic,tienda_B,420
11/17/2020,Basic,tienda_B,842
6/3/2021,Basic,tienda_B,714
9/16/2020,Basic,tienda_B,831
9/5/2020,Basic,tienda_B,6
9/17/2020,Basic,tienda_B,851
6/19/2021,Basic,tienda_B,4
8/16/2020,Basic,tienda_B,51
8/15/2020,Basic,tienda_B,7
6/14/2020,Basic,tienda_B,43
5/2/2020,Basic,tienda_B,0
8/1/2020,Basic,tienda_B,4
5/15/2021,Basic,tienda_B,2
4/29/2020,Basic,tienda_B,671
2/20/2020,Basic,tienda_B,761
2/26/2021,Basic,tienda_B,551
12/3/2020,Basic,tienda_B,796
5/9/2021,Basic,tienda_B,36
3/25/2021,Basic,tienda_B,729
7/21/2020,Basic,tienda_B,921
5/13/2020,Basic,tienda_B,860
6/20/2021,Basic,tienda_B,50
6/21/2020,Basic,tienda_B,45
12/29/2020,Basic,tienda_B,731
12/18/2020,Basic,tienda_B,734
2/18/2021,Basic,tienda_B,691
2/12/2021,Basic,tienda_B,353
2/7/2021,Basic,tienda_B,183
2/16/2021,Basic,tienda_B,459
1/5/2021,Basic,tienda_B,818
6/8/2021,Basic,tienda_B,709
6/22/2020,Basic,tienda_B,1100
11/28/2020,Basic,tienda_B,4
6/12/2021,Basic,tienda_B,2
5/13/2021,Basic,tienda_B,607
4/3/2021,Basic,tienda_B,6
4/10/2020,Basic,tienda_B,485
4/21/2020,Basic,tienda_B,697
11/4/2020,Basic,tienda_B,825
3/10/2021,Basic,tienda_B,720
1/23/2021,Basic,tienda_B,4
6/20/2020,Basic,tienda_B,0
6/6/2020,Basic,tienda_B,1
4/28/2021,Basic,tienda_B,714
5/26/2021,Basic,tienda_B,730
7/22/2020,Basic,tienda_B,841
4/1/2020,Basic,tienda_B,626
6/30/2020,Basic,tienda_B,935
5/9/2020,Basic,tienda_B,233
5/27/2020,Basic,tienda_B,817
8/2/2020,Basic,tienda_B,6
6/29/2020,Basic,tienda_B,1006
6/11/2021,Basic,tienda_B,535
3/25/2020,Basic,tienda_B,626
4/23/2020,Basic,tienda_B,643
12/15/2020,Basic,tienda_B,775
9/23/2020,Basic,tienda_B,737
8/31/2020,Basic,tienda_B,876
2/22/2021,Basic,tienda_B,796
2/4/2021,Basic,tienda_B,701
8/21/2020,Basic,tienda_B,685
4/6/2021,Basic,tienda_B,812
11/23/2020,Basic,tienda_B,951
3/9/2020,Basic,tienda_B,889
4/21/2021,Basic,tienda_B,722
7/3/2020,Basic,tienda_B,577
5/27/2021,Basic,tienda_B,681
12/6/2020,Basic,tienda_B,52
11/20/2020,Basic,tienda_B,702
1/4/2021,Basic,tienda_B,889
6/4/2021,Basic,tienda_B,596
12/19/2020,Basic,tienda_B,3
3/19/2020,Basic,tienda_B,672
3/11/2020,Basic,tienda_B,721
4/19/2021,Basic,tienda_B,836
8/24/2020,Basic,tienda_B,920
9/24/2020,Basic,tienda_B,835
11/8/2020,Basic,tienda_B,46
2/6/2021,Basic,tienda_B,2
3/3/2021,Basic,tienda_B,696
6/24/2020,Basic,tienda_B,787
7/29/2020,Basic,tienda_B,879
2/23/2020,Basic,tienda_B,54
5/28/2020,Basic,tienda_B,753
5/7/2020,Basic,tienda_B,708
4/2/2021,Basic,tienda_B,455
5/11/2021,Basic,tienda_B,711
4/1/2021,Basic,tienda_B,696
11/22/2020,Basic,tienda_B,54
8/25/2020,Basic,tienda_B,917
5/8/2021,Basic,tienda_B,219
7/7/2020,Basic,tienda_B,1047
3/30/2020,Basic,tienda_B,675
3/29/2021,Basic,tienda_B,771
3/30/2021,Basic,tienda_B,779
7/25/2020,Basic,tienda_B,2
3/28/2020,Basic,tienda_B,3
2/22/2020,Basic,tienda_B,1
3/22/2020,Basic,tienda_B,31
8/22/2020,Basic,tienda_B,2
7/18/2020,Basic,tienda_B,0
3/31/2021,Basic,tienda_B,698
2/3/2021,Basic,tienda_B,793
5/21/2020,Basic,tienda_B,753
6/2/2020,Basic,tienda_B,964
1/11/2021,Basic,tienda_B,980
11/27/2020,Basic,tienda_B,498
4/30/2020,Basic,tienda_B,548
6/24/2021,Basic,tienda_B,603
2/13/2021,Basic,tienda_B,0
8/4/2020,Basic,tienda_B,929
7/30/2020,Basic,tienda_B,832
4/3/2020,Basic,tienda_B,522
7/24/2020,Basic,tienda_B,752
3/6/2021,Basic,tienda_B,4
7/20/2020,Basic,tienda_B,1093
2/25/2020,Basic,tienda_B,827
5/3/2020,Basic,tienda_B,65
6/4/2020,Basic,tienda_B,875
4/2/2020,Basic,tienda_B,586
5/4/2020,Basic,tienda_B,529
6/1/2021,Basic,tienda_B,633
8/7/2020,Basic,tienda_B,695
12/25/2020,Basic,tienda_B,235
5/30/2020,Basic,tienda_B,2
9/20/2020,Basic,tienda_B,55
5/24/2020,Basic,tienda_B,24
1/24/2021,Basic,tienda_B,52
9/27/2020,Basic,tienda_B,197
5/4/2021,Basic,tienda_B,421
6/18/2021,Basic,tienda_B,573
7/16/2020,Basic,tienda_B,835
5/22/2020,Basic,tienda_B,632
9/21/2020,Basic,tienda_B,984
8/20/2020,Basic,tienda_B,820
11/16/2020,Basic,tienda_B,784
2/25/2021,Basic,tienda_B,697
1/13/2021,Basic,tienda_B,829
2/24/2020,Basic,tienda_B,846
2/8/2021,Basic,tienda_B,745
1/21/2021,Basic,tienda_B,837
6/15/2020,Basic,tienda_B,991
2/13/2020,Basic,tienda_B,627
9/8/2020,Basic,tienda_B,894
12/28/2020,Basic,tienda_B,826
5/1/2020,Basic,tienda_B,196
1/8/2021,Basic,tienda_B,753
3/26/2020,Basic,tienda_B,640
6/5/2021,Basic,tienda_B,4
1/15/2021,Basic,tienda_B,677
11/2/2020,Basic,tienda_B,833
2/11/2021,Basic,tienda_B,433
3/23/2020,Basic,tienda_B,696
6/15/2021,Basic,tienda_B,774
2/23/2021,Basic,tienda_B,773
2/12/2020,Basic,tienda_B,644
3/18/2021,Basic,tienda_B,725
6/7/2021,Basic,tienda_B,767
1/28/2021,Basic,tienda_B,778
12/5/2020,Basic,tienda_B,9
3/26/2021,Basic,tienda_B,676
6/23/2020,Basic,tienda_B,888
4/5/2020,Basic,tienda_B,24
4/15/2020,Basic,tienda_B,546
5/25/2021,Basic,tienda_B,680
9/18/2020,Basic,tienda_B,673
3/8/2020,Basic,tienda_B,53
2/9/2021,Basic,tienda_B,604
2/20/2021,Basic,tienda_B,166
1/22/2021,Basic,tienda_B,669
12/16/2020,Basic,tienda_B,853
4/8/2020,Basic,tienda_B,573
5/19/2021,Basic,tienda_B,734
4/4/2021,Basic,tienda_B,23
5/15/2020,Basic,tienda_B,651
8/3/2020,Basic,tienda_B,874
5/29/2021,Basic,tienda_B,0
6/9/2021,Basic,tienda_B,670
9/25/2020,Basic,tienda_B,755
11/19/2020,Basic,tienda_B,784
12/24/2020,Basic,tienda_B,512
7/9/2020,Basic,tienda_B,801
3/6/2020,Basic,tienda_B,717
2/1/2021,Basic,tienda_B,811
2/15/2021,Basic,tienda_B,518
8/9/2020,Basic,tienda_B,51
7/11/2020,Basic,tienda_B,0
7/31/2020,Basic,tienda_B,696
6/16/2020,Basic,tienda_B,957
4/25/2020,Basic,tienda_B,0
5/7/2021,Basic,tienda_B,649
9/12/2020,Basic,tienda_B,4
2/7/2020,Basic,tienda_B,471
12/22/2020,Basic,tienda_B,865
1/2/2021,Basic,tienda_B,2
3/13/2021,Basic,tienda_B,0
2/3/2020,Basic,tienda_B,609
7/28/2020,Basic,tienda_B,778
9/3/2020,Basic,tienda_B,840
6/16/2021,Basic,tienda_B,722
7/15/2020,Basic,tienda_B,925
8/23/2020,Basic,tienda_B,43
4/19/2020,Basic,tienda_B,32
3/20/2020,Basic,tienda_B,572
2/27/2020,Basic,tienda_B,716
8/29/2020,Basic,tienda_B,8
9/1/2020,Basic,tienda_B,792
3/5/2021,Basic,tienda_B,585
9/19/2020,Basic,tienda_B,4
12/9/2020,Basic,tienda_B,826
3/20/2021,Basic,tienda_B,6
6/1/2020,Basic,tienda_B,940
6/17/2021,Basic,tienda_B,594
1/29/2021,Basic,tienda_B,650
7/6/2020,Basic,tienda_B,1104
3/16/2020,Basic,tienda_B,841
6/19/2020,Basic,tienda_B,781
8/13/2020,Basic,tienda_B,861
4/7/2020,Basic,tienda_B,707
5/10/2021,Basic,tienda_B,762
8/14/2020,Basic,tienda_B,722
6/12/2020,Basic,tienda_B,898
8/18/2020,Basic,tienda_B,798
3/5/2020,Basic,tienda_B,769
9/11/2020,Basic,tienda_B,743
8/10/2020,Basic,tienda_B,1004
3/24/2020,Basic,tienda_B,641
4/11/2020,Basic,tienda_B,0
2/8/2020,Basic,tienda_B,0
6/7/2020,Basic,tienda_B,48
4/17/2020,Basic,tienda_B,573
12/30/2020,Basic,tienda_B,698
4/14/2020,Basic,tienda_B,694
7/4/2020,Basic,tienda_B,0
3/9/2021,Basic,tienda_B,797
3/21/2020,Basic,tienda_B,2
5/5/2021,Basic,tienda_B,399
11/1/2020,Basic,tienda_B,45
8/26/2020,Basic,tienda_B,851
3/31/2020,Basic,tienda_B,693
5/22/2021,Basic,tienda_B,10
4/12/2021,Basic,tienda_B,852
5/31/2021,Basic,tienda_B,536
2/28/2020,Basic,tienda_B,578
9/4/2020,Basic,tienda_B,733
11/24/2020,Basic,tienda_B,874
4/30/2021,Basic,tienda_B,516
5/21/2021,Basic,tienda_B,592
2/15/2020,Basic,tienda_B,2
6/10/2021,Basic,tienda_B,671
9/26/2020,Basic,tienda_B,2
5/14/2020,Basic,tienda_B,762
1/31/2021,Basic,tienda_B,47
12/12/2020,Basic,tienda_B,2
8/5/2020,Basic,tienda_B,825
6/27/2020,Basic,tienda_B,0
4/9/2021,Basic,tienda_B,564
5/29/2020,Basic,tienda_B,718
8/11/2020,Basic,tienda_B,897
6/2/2021,Basic,tienda_B,614
4/27/2020,Basic,tienda_B,798
1/12/2021,Basic,tienda_B,833
6/23/2021,Basic,tienda_B,681
3/17/2021,Basic,tienda_B,703
1/26/2021,Basic,tienda_B,731
4/9/2020,Basic,tienda_B,574
3/28/2021,Basic,tienda_B,29
12/1/2020,Basic,tienda_B,838
9/15/2020,Basic,tienda_B,800
3/23/2021,Basic,tienda_B,790
5/11/2020,Basic,tienda_B,941
7/26/2020,Basic,tienda_B,66
3/11/2021,Basic,tienda_B,601
3/1/2020,Basic,tienda_B,55
3/24/2021,Basic,tienda_B,771
11/21/2020,Basic,tienda_B,2
6/25/2021,Basic,tienda_B,0
5/31/2020,Basic,tienda_B,42
1/6/2021,Basic,tienda_B,748
8/19/2020,Basic,tienda_B,793
1/17/2021,Basic,tienda_B,75
11/5/2020,Basic,tienda_B,803
4/28/2020,Basic,tienda_B,703
3/4/2021,Basic,tienda_B,731
12/2/2020,Basic,tienda_B,757
12/11/2020,Basic,tienda_B,718
2/14/2020,Basic,tienda_B,594
5/28/2021,Basic,tienda_B,548
4/20/2021,Basic,tienda_B,810
2/18/2020,Basic,tienda_B,807
4/24/2021,Basic,tienda_B,1
9/28/2020,Basic,tienda_B,848
5/8/2020,Basic,tienda_B,558
4/23/2021,Basic,tienda_B,669
11/13/2020,Basic,tienda_B,632
8/6/2020,Basic,tienda_B,816
5/6/2020,Basic,tienda_B,731
12/23/2020,Basic,tienda_B,704
3/7/2020,Basic,tienda_B,2
5/17/2021,Basic,tienda_B,781
2/24/2021,Basic,tienda_B,803
5/16/2021,Basic,tienda_B,32
4/20/2020,Basic,tienda_B,817
1/10/2021,Basic,tienda_B,46
9/6/2020,Basic,tienda_B,70
4/10/2021,Basic,tienda_B,2
2/21/2021,Basic,tienda_B,39
9/9/2020,Basic,tienda_B,869
3/13/2020,Basic,tienda_B,591
12/21/2020,Basic,tienda_B,881
3/12/2021,Basic,tienda_B,675
8/17/2020,Basic,tienda_B,866
1/14/2021,Basic,tienda_B,722
4/8/2021,Basic,tienda_B,709
5/24/2021,Basic,tienda_B,762
5/18/2020,Basic,tienda_B,921
3/27/2020,Basic,tienda_B,483
4/29/2021,Basic,tienda_B,722
6/11/2020,Basic,tienda_B,922
1/7/2021,Basic,tienda_B,815
4/26/2021,Basic,tienda_B,816
3/16/2021,Basic,tienda_B,753
4/4/2020,Basic,tienda_B,2
2/19/2020,Basic,tienda_B,766
6/10/2020,Basic,tienda_B,778
5/12/2021,Basic,tienda_B,651
11/18/2020,Basic,tienda_B,797
1/27/2021,Basic,tienda_B,669
6/21/2021,Basic,tienda_B,766
1/19/2021,Basic,tienda_B,802
6/18/2020,Basic,tienda_B,973
9/10/2020,Basic,tienda_B,805
3/12/2020,Basic,tienda_B,757
6/5/2020,Basic,tienda_B,773
6/3/2020,Basic,tienda_B,897
9/29/2020,Basic,tienda_B,766
2/28/2021,Basic,tienda_B,57
11/7/2020,Basic,tienda_B,6
3/27/2021,Basic,tienda_B,10
3/14/2021,Basic,tienda_B,43
9/13/2020,Basic,tienda_B,48
1/9/2021,Basic,tienda_B,8
8/30/2020,Basic,tienda_B,60
11/14/2020,Basic,tienda_B,8
4/18/2020,Basic,tienda_B,0
4/11/2021,Basic,tienda_B,37
3/4/2020,Basic,tienda_B,807
7/12/2020,Basic,tienda_B,72
11/25/2020,Basic,tienda_B,768
5/10/2020,Basic,tienda_B,36
7/5/2020,Basic,tienda_B,50
4/27/2021,Basic,tienda_B,758
12/4/2020,Basic,tienda_B,603
6/6/2021,Basic,tienda_B,62
6/25/2020,Basic,tienda_B,567
8/12/2020,Basic,tienda_B,817
1/30/2021,Basic,tienda_B,2
11/6/2020,Basic,tienda_B,701
2/10/2020,Basic,tienda_B,769
4/13/2020,Basic,tienda_B,660
3/17/2020,Basic,tienda_B,668
5/23/2021,Basic,tienda_B,53
11/3/2020,Basic,tienda_B,890
9/7/2020,Basic,tienda_B,750
5/2/2021,Basic,tienda_B,55
3/14/2020,Basic,tienda_B,0
5/12/2020,Basic,tienda_B,819
5/16/2020,Basic,tienda_B,2
2/6/2020,Basic,tienda_B,632
5/1/2021,Basic,tienda_B,2
3/29/2020,Basic,tienda_B,33
5/25/2020,Basic,tienda_B,575
4/24/2020,Basic,tienda_B,626
4/6/2020,Basic,tienda_B,376
5/23/2020,Basic,tienda_B,0
3/10/2020,Basic,tienda_B,874
7/27/2020,Basic,tienda_B,982
2/11/2020,Basic,tienda_B,720
6/22/2021,Basic,tienda_B,714
6/13/2021,Basic,tienda_B,53
1/16/2021,Basic,tienda_B,3
11/15/2020,Basic,tienda_B,15
2/27/2021,Basic,tienda_B,2
4/16/2021,Basic,tienda_B,645
11/10/2020,Basic,tienda_B,816
7/8/2020,Basic,tienda_B,872
1/20/2021,Basic,tienda_B,741
3/22/2021,Basic,tienda_B,865
7/2/2020,Basic,tienda_B,829
12/13/2020,Basic,tienda_B,60
2/10/2021,Basic,tienda_B,598
3/1/2021,Basic,tienda_B,785
2/2/2021,Basic,tienda_B,715
6/8/2020,Basic,tienda_B,1071
7/23/2020,Basic,tienda_B,904
5/26/2020,Basic,tienda_B,911
2/17/2020,Basic,tienda_B,836
12/14/2020,Basic,tienda_B,908
1/1/2021,Basic,tienda_B,42
6/13/2020,Basic,tienda_B,1
3/15/2020,Basic,tienda_B,44
2/14/2021,Basic,tienda_B,30
5/3/2021,Basic,tienda_B,477
3/8/2021,Basic,tienda_B,887
3/7/2021,Basic,tienda_B,48
2/29/2020,Basic,tienda_B,0
5/14/2021,Basic,tienda_B,495
3/2/2020,Basic,tienda_B,880
2/16/2020,Basic,tienda_B,56
5/17/2020,Basic,tienda_B,47
4/17/2021,Basic,tienda_B,4
12/26/2020,Basic,tienda_B,0
3/15/2021,Basic,tienda_B,830
4/12/2020,Basic,tienda_B,26
4/22/2020,Basic,tienda_B,656
12/8/2020,Basic,tienda_B,678
3/18/2020,Basic,tienda_B,676
4/14/2021,Basic,tienda_B,661
4/25/2021,Basic,tienda_B,351
5/6/2021,Basic,tienda_B,710
2/5/2021,Basic,tienda_B,670
7/13/2020,Basic,tienda_B,932
1/25/2021,Basic,tienda_B,824
4/13/2021,Basic,tienda_B,736
6/17/2020,Basic,tienda_B,777
3/19/2021,Basic,tienda_B,634
11/12/2020,Basic,tienda_B,786
8/28/2020,Basic,tienda_B,662
7/14/2020,Basic,tienda_B,836
11/26/2020,Basic,tienda_B,703
12/31/2020,Basic,tienda_B,489
2/4/2020,Basic,tienda_B,620
5/30/2021,Basic,tienda_B,40
8/8/2020,Basic,tienda_B,10
4/7/2021,Basic,tienda_B,802
3/21/2021,Basic,tienda_B,36
3/2/2021,Basic,tienda_B,814
11/29/2020,Basic,tienda_B,41
7/17/2020,Basic,tienda_B,745
9/22/2020,Basic,tienda_B,831
5/18/2021,Basic,tienda_B,747
5/19/2020,Basic,tienda_B,801
9/2/2020,Basic,tienda_B,828
1/3/2021,Basic,tienda_B,51
2/17/2021,Basic,tienda_B,527
7/19/2020,Basic,tienda_B,46
2/2/2020,Basic,tienda_B,72
12/17/2020,Basic,tienda_B,779
8/27/2020,Basic,tienda_B,836
7/1/2020,Basic,tienda_B,934
4/18/2021,Basic,tienda_B,74
12/27/2020,Basic,tienda_B,36
12/10/2020,Basic,tienda_B,789
6/9/2020,Basic,tienda_B,883
7/10/2020,Basic,tienda_B,873
2/19/2021,Basic,tienda_B,569
2/21/2020,Basic,tienda_B,588
2/5/2020,Basic,tienda_B,594
12/20/2020,Basic,tienda_B,49
5/5/2020,Basic,tienda_B,415
6/26/2020,Basic,tienda_B,461
10/31/2020,Basic,tienda_B,2
8/13/2020,Pro,tienda_B,11019
6/12/2020,Pro,tienda_B,10151
9/28/2020,Pro,tienda_B,10861
5/11/2020,Pro,tienda_B,11688
8/18/2020,Pro,tienda_B,11665
12/31/2020,Pro,tienda_B,5395
3/14/2020,Pro,tienda_B,3004
3/5/2020,Pro,tienda_B,10990
6/6/2021,Pro,tienda_B,1813
5/15/2021,Pro,tienda_B,2622
4/19/2020,Pro,tienda_B,2167
2/10/2021,Pro,tienda_B,8630
11/21/2020,Pro,tienda_B,2943
9/15/2020,Pro,tienda_B,11266
3/23/2021,Pro,tienda_B,10118
2/8/2020,Pro,tienda_B,2407
8/5/2020,Pro,tienda_B,10769
11/20/2020,Pro,tienda_B,9299
5/29/2020,Pro,tienda_B,9721
4/9/2021,Pro,tienda_B,8336
5/28/2021,Pro,tienda_B,8606
8/26/2020,Pro,tienda_B,11225
5/5/2021,Pro,tienda_B,7976
7/26/2020,Pro,tienda_B,2472
11/1/2020,Pro,tienda_B,1956
3/31/2020,Pro,tienda_B,9773
4/12/2021,Pro,tienda_B,10696
2/28/2020,Pro,tienda_B,9762
4/30/2021,Pro,tienda_B,8316
2/8/2021,Pro,tienda_B,10598
1/26/2021,Pro,tienda_B,10265
11/24/2020,Pro,tienda_B,10344
8/30/2020,Pro,tienda_B,2105
6/18/2020,Pro,tienda_B,11075
9/10/2020,Pro,tienda_B,10964
5/31/2021,Pro,tienda_B,7238
3/4/2021,Pro,tienda_B,10125
2/24/2021,Pro,tienda_B,10249
4/23/2021,Pro,tienda_B,8624
11/13/2020,Pro,tienda_B,9205
1/10/2021,Pro,tienda_B,2086
7/28/2020,Pro,tienda_B,11448
1/19/2021,Pro,tienda_B,10765
4/10/2021,Pro,tienda_B,2411
4/14/2021,Pro,tienda_B,9598
6/10/2020,Pro,tienda_B,11559
3/17/2021,Pro,tienda_B,10256
1/14/2021,Pro,tienda_B,10410
2/28/2021,Pro,tienda_B,2001
1/25/2021,Pro,tienda_B,10874
5/24/2021,Pro,tienda_B,9581
11/14/2020,Pro,tienda_B,2513
1/9/2021,Pro,tienda_B,3023
1/16/2021,Pro,tienda_B,3048
2/21/2021,Pro,tienda_B,2235
5/6/2020,Pro,tienda_B,10866
9/9/2020,Pro,tienda_B,11568
4/8/2021,Pro,tienda_B,9727
3/12/2021,Pro,tienda_B,9551
12/21/2020,Pro,tienda_B,10652
3/26/2020,Pro,tienda_B,9036
3/4/2020,Pro,tienda_B,11761
5/3/2021,Pro,tienda_B,7736
7/22/2020,Pro,tienda_B,11417
5/4/2021,Pro,tienda_B,7725
6/18/2021,Pro,tienda_B,8426
1/29/2021,Pro,tienda_B,8965
3/3/2020,Pro,tienda_B,11948
12/15/2020,Pro,tienda_B,10267
9/21/2020,Pro,tienda_B,10988
6/30/2020,Pro,tienda_B,11454
2/27/2020,Pro,tienda_B,10673
2/3/2021,Pro,tienda_B,10036
3/10/2020,Pro,tienda_B,11797
5/21/2020,Pro,tienda_B,10119
7/27/2020,Pro,tienda_B,12873
11/27/2020,Pro,tienda_B,7575
6/13/2021,Pro,tienda_B,1779
4/30/2020,Pro,tienda_B,9486
9/6/2020,Pro,tienda_B,1953
6/3/2020,Pro,tienda_B,11548
3/19/2020,Pro,tienda_B,9369
5/12/2020,Pro,tienda_B,10976
2/11/2020,Pro,tienda_B,10620
5/4/2020,Pro,tienda_B,8748
3/26/2021,Pro,tienda_B,8767
4/16/2021,Pro,tienda_B,8628
3/8/2021,Pro,tienda_B,10673
11/5/2020,Pro,tienda_B,9991
11/16/2020,Pro,tienda_B,10532
3/10/2021,Pro,tienda_B,10526
6/2/2021,Pro,tienda_B,9513
3/12/2020,Pro,tienda_B,10844
11/25/2020,Pro,tienda_B,9550
4/15/2020,Pro,tienda_B,10048
2/13/2020,Pro,tienda_B,10702
8/22/2020,Pro,tienda_B,2969
3/22/2021,Pro,tienda_B,10522
5/25/2020,Pro,tienda_B,7937
7/31/2020,Pro,tienda_B,9322
5/18/2020,Pro,tienda_B,11672
4/2/2021,Pro,tienda_B,6565
9/23/2020,Pro,tienda_B,11206
4/8/2020,Pro,tienda_B,9888
7/29/2020,Pro,tienda_B,11258
12/16/2020,Pro,tienda_B,10112
1/30/2021,Pro,tienda_B,2776
4/13/2020,Pro,tienda_B,9505
2/26/2021,Pro,tienda_B,8394
1/8/2021,Pro,tienda_B,9118
3/17/2020,Pro,tienda_B,10031
9/5/2020,Pro,tienda_B,2615
6/14/2020,Pro,tienda_B,2399
3/25/2020,Pro,tienda_B,9746
2/2/2021,Pro,tienda_B,10346
6/8/2020,Pro,tienda_B,12166
3/1/2021,Pro,tienda_B,10501
5/3/2020,Pro,tienda_B,2021
12/20/2020,Pro,tienda_B,2001
4/17/2020,Pro,tienda_B,9227
4/28/2020,Pro,tienda_B,10625
5/26/2021,Pro,tienda_B,9336
2/9/2020,Pro,tienda_B,2059
6/16/2021,Pro,tienda_B,9779
2/19/2021,Pro,tienda_B,9390
5/31/2020,Pro,tienda_B,2139
6/9/2020,Pro,tienda_B,11647
6/25/2021,Pro,tienda_B,25
4/24/2020,Pro,tienda_B,9421
4/29/2020,Pro,tienda_B,9903
12/5/2020,Pro,tienda_B,3072
1/20/2021,Pro,tienda_B,10184
12/6/2020,Pro,tienda_B,2258
4/26/2020,Pro,tienda_B,3781
9/30/2020,Pro,tienda_B,9736
11/2/2020,Pro,tienda_B,10497
2/11/2021,Pro,tienda_B,7640
4/14/2020,Pro,tienda_B,10621
11/9/2020,Pro,tienda_B,11511
9/14/2020,Pro,tienda_B,11797
9/3/2020,Pro,tienda_B,10903
5/20/2020,Pro,tienda_B,11388
12/30/2020,Pro,tienda_B,7375
11/6/2020,Pro,tienda_B,9219
2/6/2020,Pro,tienda_B,9588
5/19/2020,Pro,tienda_B,11308
6/5/2021,Pro,tienda_B,2369
9/13/2020,Pro,tienda_B,2182
6/23/2021,Pro,tienda_B,9840
4/1/2020,Pro,tienda_B,9391
1/17/2021,Pro,tienda_B,1985
6/1/2021,Pro,tienda_B,9795
5/21/2021,Pro,tienda_B,8816
1/11/2021,Pro,tienda_B,10897
5/27/2020,Pro,tienda_B,11452
7/11/2020,Pro,tienda_B,2908
3/11/2020,Pro,tienda_B,11697
11/12/2020,Pro,tienda_B,10518
2/1/2021,Pro,tienda_B,10705
5/8/2020,Pro,tienda_B,9473
12/1/2020,Pro,tienda_B,10436
5/26/2020,Pro,tienda_B,11323
3/24/2020,Pro,tienda_B,10103
2/15/2021,Pro,tienda_B,7264
5/16/2021,Pro,tienda_B,1913
3/28/2021,Pro,tienda_B,1993
12/11/2020,Pro,tienda_B,9417
7/10/2020,Pro,tienda_B,10069
12/14/2020,Pro,tienda_B,11190
5/22/2020,Pro,tienda_B,9378
4/2/2020,Pro,tienda_B,9051
6/4/2020,Pro,tienda_B,11146
5/17/2020,Pro,tienda_B,2300
2/6/2021,Pro,tienda_B,2862
12/23/2020,Pro,tienda_B,9097
1/3/2021,Pro,tienda_B,1612
4/3/2021,Pro,tienda_B,2331
1/31/2021,Pro,tienda_B,1951
2/25/2020,Pro,tienda_B,11302
3/21/2021,Pro,tienda_B,2027
3/7/2021,Pro,tienda_B,1810
3/13/2020,Pro,tienda_B,9756
6/2/2020,Pro,tienda_B,11463
11/15/2020,Pro,tienda_B,1915
12/12/2020,Pro,tienda_B,3057
11/22/2020,Pro,tienda_B,1974
9/27/2020,Pro,tienda_B,3305
7/16/2020,Pro,tienda_B,11072
3/15/2021,Pro,tienda_B,10596
6/23/2020,Pro,tienda_B,12127
8/25/2020,Pro,tienda_B,11725
2/25/2021,Pro,tienda_B,10008
5/9/2020,Pro,tienda_B,4516
11/18/2020,Pro,tienda_B,11005
1/2/2021,Pro,tienda_B,1891
9/1/2020,Pro,tienda_B,11284
8/20/2020,Pro,tienda_B,11099
